URI,Label,Comment,Superclasses,EquivalentClasses
https://saref.etsi.org/core/UnitOfMeasure,Unit of measure,"The unit of measure is a standard for measurement of a quantity, such as a Property. For example,  Power is a property and Watt is a unit of power that represents a definite predetermined power: when we say 10 Watt, we actually mean 10 times the definite predetermined power called ""watt"". Our definition is based on the definition of unit of measure in the Ontology of units of Measure (OM). We propose here a list of some units of measure that are relevant for the purpose of the Smart Appliances ontology, but this list can be extended.",[],
http://www.wurvoc.org/vocabularies/om-1.8/Unit_division,Unit_division,,"[""http://www.wurvoc.org/vocabularies/om-1.8/Compound_unit""]",
http://www.wurvoc.org/vocabularies/om-1.8/Unit_exponentiation,Unit_exponentiation,,"[""http://www.wurvoc.org/vocabularies/om-1.8/Compound_unit""]",
http://www.wurvoc.org/vocabularies/om-1.8/Unit_multiplication,Unit_multiplication,,"[""http://www.wurvoc.org/vocabularies/om-1.8/Compound_unit""]",
http://www.wurvoc.org/vocabularies/om-1.8/Unit_of_measure,Unit_of_measure,The unit of the observation value or KPI calculation value,[],"[""https://saref.etsi.org/core/UnitOfMeasure""]"
https://saref.etsi.org/saref4bldg/UnitaryControlElement,Unitary control element,"A unitary control element combines a number of control components into a single product, such as a thermostat or humidistat.

A unitary control element provides a housing for an aggregation of control or electrical distribution elements that, in combination, perform a singular (unitary) purpose. Each item in the aggregation may have its own geometric representation and location.","[""https://saref.etsi.org/saref4bldg/DistributionControlDevice""]",
http://energy.linkeddata.es/em-kpi/ontology#UniversalConstant,UniversalConstant,The universal constant in the mathematical model of KPI calculation,"[""http://energy.linkeddata.es/em-kpi/ontology#KPICalculationComponent""]",
https://w3id.org/seas/UtilityRoom,Utility Room,Room for other special utilities and hobbies.,"[""https://w3id.org/seas/Room""]",
https://w3id.org/respond#VOC,VOC,A property that determines the Volatile Organic Compounds (VOC).,"[""https://w3id.org/saref#Property""]",
https://saref.etsi.org/saref4bldg/Valve,Valve,A valve is used in a building services piping distribution system to control or modulate the flow of the fluid.,"[""https://saref.etsi.org/saref4bldg/FlowController"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/closeOffRating"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/flowCoefficient"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/size"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/testPressure"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/workingPressure"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/valveMechanism"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/valveOperation"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/valvePattern"", ""allValuesFrom"": ""http://www.w3.org/2001/XMLSchema#string""}]",
http://identifiers.org/mamo/Variable,Variable,The variable in the mathematical model of KPI calculation,"[""http://energy.linkeddata.es/em-kpi/ontology#KPICalculationComponent""]",
https://w3id.org/sbeo#VerticalMovingPavement,Vertical Moving Pavement,A slow-moving conveyor mechanism that transports people across an inclined plane over a short to medium distance.,"[""https://w3id.org/sbeo#MovingPavement"", ""https://w3id.org/sbeo#VerticalPassage""]",
https://w3id.org/sbeo#VerticalPassage,Vertical Passage,A type of passage that connects spatial elements located on different storey or floor.,"[""https://w3id.org/sbeo#Passage""]",
https://saref.etsi.org/saref4bldg/VibrationIsolator,Vibration isolator,A vibration isolator is a device used to minimize the effects of vibration transmissibility in a building.,"[""https://saref.etsi.org/core/Device"", {""onProperty"": ""https://saref.etsi.org/saref4bldg/height"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/isolatorCompressibility"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/isolatorStaticDeflection"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/supportedWeightMax"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}, {""onProperty"": ""https://saref.etsi.org/saref4bldg/vibrationTransmissibility"", ""allValuesFrom"": ""https://saref.etsi.org/core/Measurement""}]",
https://w3id.org/sbeo#Visit,Visit,"An activity that represents an act of going to see a person or place as a guest, tourist or a spectator. Normally, this type of activity is considered as a leasiure or recreational activity.","[""https://w3id.org/sbeo#Activity""]",
https://w3id.org/sbeo#VisitRoute,Visit Route,A type of route created for visiting purposes within an indoor environment.,"[""https://w3id.org/sbeo#Route""]",
https://w3id.org/sbeo#VisitingGroup,Visiting Group,A group of two or more people that has the same objective of visiting any space.,"[""https://w3id.org/sbeo#Group""]",
http://energy.linkeddata.es/em-kpi/ontology#VisualComfort,VisualComfort,The visual comfort describes the comfort related to light condition,"[""http://energy.linkeddata.es/em-kpi/ontology#IndoorComfort""]",
https://w3id.org/sbeo#VisuallyImpairedPerson,Visually Impaired Person,"It is a partial or total unability to see. It is also known as visual loss. Here, we considered a person having visual impairment who as severe low vision; 20/200 to 20/400 or higher.","[""https://w3id.org/sbeo#SensoryImpairedPerson""]",
http://purl.org/vocommons/voaf#Vocabulary,Vocabulary,,[],
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Voltage,Voltage,Voltage in Volts,"[""https://w3id.org/saref#Property""]",
https://w3id.org/respond#Voltage,Voltage,"The force of an electric current, measured in volts.","[""https://w3id.org/saref#Property""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Volume,Volume,A property related to measurements measured in volume. Volume is measured in m³.,"[""https://w3id.org/saref#Property""]","[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Volume""]"
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Volume,Volume,Specifies the volume of the air conditioned space in building,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#BuildingParameter""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/WPP,WPP,,"[""https://w3id.org/saref#MicroRenewable""]",
https://w3id.org/sbeo#WaitingZone,Waiting Zone,"A space (normally with seating), where people can wait to do some specific activity. During emergency condtions, it is also used for several purposes, such as unification of people with their family members, acquaintances or emergency rescue teams, etc.","[""https://w3id.org/sbeo#RoutePoint""]",
https://w3id.org/respond#WashingMachine,Washing Machine,A home appliance for washing clothes and linens automatically.,"[""https://w3id.org/saref#Appliance""]","[""https://w3id.org/saref#WashingMachine""]"
https://w3id.org/saref#WashingMachine,Washing machine,"A device of category saref:Appliance and saref:Load that accomplishes the task saref:Washing, performs an actuating function of type saref:StartStopFunction, can be found in the state saref:StartStopState, and can have a saref:Profile that characterizes its energy consumption. ","[""https://w3id.org/saref#Load"", {""onProperty"": ""https://w3id.org/saref#hasFunction"", ""someValuesFrom"": ""https://w3id.org/saref#StartStopFunction""}, {""onProperty"": ""https://w3id.org/saref#hasProfile"", ""someValuesFrom"": ""https://w3id.org/saref#Profile""}, {""onProperty"": ""https://w3id.org/saref#hasState"", ""someValuesFrom"": ""https://w3id.org/saref#StartStopState""}, {""onProperty"": ""https://w3id.org/saref#accomplishes"", ""http://www.w3.org/2002/07/owl#hasValue"": ""https://w3id.org/saref#Washing""}]",
https://w3id.org/saref#Water,Water,A type of commodity,"[""https://w3id.org/saref#Commodity""]",
https://w3id.org/respond#WaterConsumption,Water Consumption,The amount of water consumed.,"[""https://w3id.org/saref#Property""]",
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Water_flow_sensor,Water flow sensor,,"[""https://w3id.org/saref#Sensor"", {""onProperty"": ""https://w3id.org/saref#consistsOf"", ""someValuesFrom"": ""https://w3id.org/saref#Sensor""}, {""onProperty"": ""https://w3id.org/saref#hasFunction"", ""someValuesFrom"": ""https://w3id.org/saref#SensingFunction""}, {""onProperty"": ""https://w3id.org/saref#measuresProperty"", ""someValuesFrom"": ""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Flow""}, {""onProperty"": ""https://w3id.org/saref#accomplishes"", ""http://www.w3.org/2002/07/owl#hasValue"": ""https://w3id.org/saref#Comfort""}]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Weather,Weather,Weather describes the outdoor environment,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EnvironmentalParameter"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasForecast"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#WeatherForecast""}, {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#hasInfluenceOn"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#EnergyProduction""}, {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#hasInfluenceOn"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#IndoorComfort""}]",
https://w3id.org/respond#WeatherForecastingService,Weather Forecasting Service,Represents a service that provides weather forecast to specific locations.,[],
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherCondition,WeatherCondition,"The weather condition describes the weather such as rain, sun, snow, etc.","[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Weather""]",
http://energy.linkeddata.es/em-kpi/ontology#WeatherForecast,WeatherForecast,The short-term forecast of the weather,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EnvironmentalParameter"", {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/ProcessOntology.owl#hasInfluenceOn"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#EnergyForecast""}]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherPhenomenon,WeatherPhenomenon,"Weather phenomenon describes the ourdoor temperature, humidity, solar radiation and wind.","[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Weather""]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#Wind,Wind,The wind condition like wind speed and wind direction,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherPhenomenon"", {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#hasDirection"", ""qualifiedCardinality"": ""1"", ""onClass"": ""http://energy.linkeddata.es/em-kpi/ontology#WindDirection""}, {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#hasSpeed"", ""qualifiedCardinality"": ""1"", ""onClass"": ""http://energy.linkeddata.es/em-kpi/ontology#WindSpeed""}]",
http://energy.linkeddata.es/em-kpi/ontology#WindDirection,WindDirection,The weather phenomenon of wind direction,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherPhenomenon""]",
http://energy.linkeddata.es/em-kpi/ontology#WindGeneratingUnit,WindGeneratingUnit,"The generating unit produces energy with wind energy, wind turbines.","[""http://energy.linkeddata.es/em-kpi/ontology#RenewableGeneratingUnit""]",
http://energy.linkeddata.es/em-kpi/ontology#WindPowerSystem,WindPowerSystem,System that generates electricity through wind power,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#EnergyProducerFacility""]",
http://energy.linkeddata.es/em-kpi/ontology#WindSpeed,WindSpeed,The weather phenomenon of wind speed,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/WeatherOntology.owl#WeatherPhenomenon""]",
http://energy.linkeddata.es/em-kpi/ontology#WorkstationLighting,WorkstationLighting,,"[""http://energy.linkeddata.es/em-kpi/ontology#VisualComfort""]",
https://w3id.org/bot#Zone,Zone,,"[""https://w3id.org/seas/FeatureOfInterest""]","[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Zone""]"
https://sargon-n5geh.netlify.app/ontology/1.0/classes/Zone,Zone,,"[""https://w3id.org/saref#BuildingRelated"", {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/contain_of"", ""someValuesFrom"": ""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Zone""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/in_building"", ""someValuesFrom"": ""https://w3id.org/saref#BuildingRelated""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/in_floor"", ""someValuesFrom"": ""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Floor""}, {""onProperty"": ""https://sargon-n5geh.netlify.app/ontology/1.0/object_properties/in_room"", ""someValuesFrom"": ""https://sargon-n5geh.netlify.app/ontology/1.0/classes/Room""}]","[""https://w3id.org/bot#Zone""]"
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Zone,Zone,The thermal zone in the building,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#BuildingElement"", {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasExtWall"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#ExtWall""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasExtWindow"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#ExtWindow""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasOccupant"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#Occupant""}, {""onProperty"": ""http://energy.linkeddata.es/em-kpi/ontology#hasRoof"", ""someValuesFrom"": ""http://energy.linkeddata.es/em-kpi/ontology#Roof""}, {""onProperty"": ""http://schema.org/event"", ""someValuesFrom"": ""http://schema.org/Event""}, {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#contains"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Room""}, {""onProperty"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#hasFloor"", ""someValuesFrom"": ""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/EnergyResourceOntology.owl#Floor""}]",
https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#Power,power,,"[""https://www.auto.tuwien.ac.at/downloads/thinkhome/ontology/gbBuildingOntology.owl#EquipmentParameter""]",
